0,276299; 0,392857; 0,431818; 0,458117; 
0,271104; 0,418831; 0,452922; 0,480519; 
0,287338; 0,387987; 0,417208; 0,446429; 
0,274351; 0,378247; 0,417208; 0,441558; 
0,284091; 0,394481; 0,441558; 0,472403; 
0,264610; 0,384740; 0,430195; 0,449675; 
